,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
278,False,/gzppdxEJ6fofhtLzSVSUJZEVxvq.jpg,"[28, 878, 53]",848278,en,Jurassic Hunt,"Female adventurer Parker joins a crew of male trophy hunters in a remote wilderness park. Their goal: slaughter genetically recreated dinosaurs for sport using rifles, arrows, and grenades. After their guide is killed by raptors, the team tries to escape the park – but the hunters quickly become the hunted. Even worse, the park’s manager suspects Parker of being a spy and sends a hit squad after her. This battle’s about to become primitive!",33.85,/bZnOioDq1ldaxKfUoj3DenHU7mp.jpg,2021-08-26,Jurassic Hunt,False,5.1,210
279,False,/4t8T9NCte10R5CAXVhHDnmkPd3X.jpg,"[35, 80]",628914,en,Queenpins,"Bored and frustrated suburban homemaker Connie and her best pal JoJo, a vlogger with dreams, turn a hobby into a multi-million-dollar counterfeit coupon caper. After firing off a letter to the conglomerate behind a box of cereal gone stale, and receiving an apology along with dozens of freebies, the duo hatch an illegal coupon club scheme that scams millions from mega-corporations and delivers deals to legions of fellow coupon clippers. On the trail to total coupon dominance, a hapless Loss Prevention Officer from the local supermarket chain joins forces with a determined U.S. Postal Inspector in hot pursuit of these newly minted “Queenpins” of pink collar crime.",15.142,/p5Uz76EOwj9rAsdGxYL8IZGPV2B.jpg,2021-08-26,Queenpins,False,6.5,264
280,False,/hJJfo9ktzsK88RU03wtyg9x7Yth.jpg,[53],645710,en,The Voyeurs,"When Pippa and Thomas move into their dream apartment, they notice that their windows look directly into the apartment opposite – inviting them to witness the volatile relationship of the attractive couple across the street. But what starts as a simple curiosity turns into full-blown obsession with increasingly dangerous consequences.",28.292,/8Y4XOIWhpOvSOEn8XrxbkH9yAXO.jpg,2021-08-25,The Voyeurs,False,6.7,583
281,False,/xENKhotB6aYBlnDH2lE0m2y22v1.jpg,"[27, 9648, 53]",565028,en,Candyman,"Anthony and his partner move into a loft in the now gentrified Cabrini-Green. After a chance encounter with an old-timer exposes Anthony to the true story behind Candyman, he unknowingly opens a door to a complex past that unravels his own sanity and unleashes a terrifying wave of violence.",30.265,/dqoshZPLNsXlC1qtz5n34raUyrE.jpg,2021-08-25,Candyman,False,6.1,1177
282,False,/orGlr1vHTgbDkGJPwuBjd8ncVjQ.jpg,"[16, 28, 14]",666243,en,The Witcher: Nightmare of the Wolf,"Escaping from poverty to become a witcher, Vesemir slays monsters for coin and glory, but when a new menace rises, he must face the demons of his past.",15.412,/3sLz2yv6vBDWqBbd8rdnNeoJ2kJ.jpg,2021-08-23,The Witcher: Nightmare of the Wolf,False,7.6,730
283,False,/fbTxsnJcQwuwzCEu9VEiU9lV75Y.jpg,"[28, 53]",645788,en,The Protégé,"Rescued as a child by the legendary assassin Moody and trained in the family business, Anna is the world’s most skilled contract killer. When Moody, the man who was like a father to her and taught her everything she needs to know about trust and survival, is brutally killed, Anna vows revenge. As she becomes entangled with an enigmatic killer whose attraction to her goes way beyond cat and mouse, their confrontation turns deadly and the loose ends of a life spent killing will weave themselves ever tighter.",41.78,/iQUj7MptHUlcXpaMLrqRNZRxGA9.jpg,2021-08-19,The Protégé,False,6.6,727
284,False,/8yhWlFcJ8zCqjfCvLy3lWFuawR1.jpg,"[9648, 878]",579047,en,Reminiscence,"Nicolas Bannister, a rugged and solitary veteran living in a near-future Miami flooded by rising seas, is an expert in a dangerous occupation: he offers clients the chance to relive any memory they desire. His life changes when he meets a mysterious young woman named Mae. What begins as a simple matter of lost and found becomes a passionate love affair. But when a different client's memories implicate Mae in a series of violent crimes, Bannister must delve through the dark world of the past to uncover the truth about the woman he fell for.",25.312,/17siH6wJRQ2jZiqz9BWUhy1UtZ.jpg,2021-08-19,Reminiscence,False,6.8,1371
285,False,/nprqOIEfiMMQx16lgKeLf3rmPrR.jpg,"[28, 53, 18]",619297,en,Sweet Girl,"A man vows to bring justice to those responsible for his wife's death while protecting the only family he has left, his daughter.",35.096,/cP7odDzzFBD9ycxj2laTeFWGLjD.jpg,2021-08-18,Sweet Girl,False,6.7,1005
286,False,/m0ppE0yXQeFWzlwLdDUFRfanp9R.jpg,"[18, 10402, 36]",592863,en,Respect,The rise of Aretha Franklin’s career from a child singing in her father’s church’s choir to her international superstardom.,16.205,/iUtPwOBZJc8uJnDqlCXTibdgxKz.jpg,2021-08-12,Respect,False,6.9,302
287,False,/zHeJ1H3PiOFxmWgEBsp2jA3qetK.jpg,"[53, 27]",482373,en,Don't Breathe 2,"The Blind Man has been hiding out for several years in an isolated cabin and has taken in and raised a young girl orphaned from a devastating house fire. Their quiet life together is shattered when a group of criminals kidnap the girl, forcing the Blind Man to leave his safe haven to save her.",63.721,/r7HEBkkRN93d3eFBZgPJfRaob5p.jpg,2021-08-12,Don't Breathe 2,False,7.2,1942
288,False,/2ktD7aMGkIytVRYwahAuktAQ3hO.jpg,"[18, 10402, 10749]",776503,en,CODA,"As a CODA (Child of Deaf Adults), Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her love of music and her fear of abandoning her parents.",52.13,/BzVjmm8l23rPsijLiNLUzuQtyd.jpg,2021-08-11,CODA,False,8.0,1625
289,False,/oOZM1C3wZtsZtdidVgEazeas7U4.jpg,"[10749, 35]",727745,en,The Kissing Booth 3,"It’s the summer before Elle heads to college, and she has a secret decision to make. Elle has been accepted into Harvard, where boyfriend Noah is matriculating, and also Berkeley, where her BFF Lee is headed and has to decide if she should stay or not.",33.903,/c7xcqnMDVQ5v1hJBm3AZ5YikNe6.jpg,2021-08-11,The Kissing Booth 3,False,7.1,1576
290,False,/zHHcindG4uVZLPLuYWoo4rnv6Ti.jpg,"[18, 28, 53]",595743,en,SAS: Red Notice,"An off-duty SAS soldier, Tom Buckingham, must thwart a terror attack on a train running through the Channel Tunnel. As the action escalates on the train, events transpire in the corridors of power that may make the difference as to whether Buckingham and the civilian passengers make it out of the tunnel alive.",31.605,/6Y9fl8tD1xtyUrOHV2MkCYTpzgi.jpg,2021-08-11,SAS: Red Notice,False,5.9,412
291,False,/7py8kUCYaOdFn1TfVS87BDBySOz.jpg,"[35, 12, 878]",550988,en,Free Guy,A bank teller called Guy realizes he is a background character in an open world video game called Free City that will soon go offline.,90.756,/xmbU4JTUm8rsdtn7Y3Fcm30GpeT.jpg,2021-08-11,Free Guy,False,7.6,6619
292,False,/a17F3zXnmuwqxfiDa46mtlosjrv.jpg,"[16, 10751, 12, 35]",675445,en,PAW Patrol: The Movie,Ryder and the pups are called to Adventure City to stop Mayor Humdinger from turning the bustling metropolis into a state of chaos.,103.497,/ic0intvXZSfBlYPIvWXpU1ivUCO.jpg,2021-08-09,PAW Patrol: The Movie,False,7.5,1062
293,False,/twWLgj5hHFUI9PWE5vpet0OIxjA.jpg,"[27, 80, 18, 53]",763149,en,Aftermath,"Desperate to save their marriage, a young couple takes a deal to move into their dream home, but disturbing events reveal the house's troubled history.",22.036,/fzEb71u0HOucjdjcVoOqfCqOM0T.jpg,2021-08-04,Aftermath,False,6.3,495
294,False,/lzLzKXq2C0kL5Pu7VW5sNl5KV6L.jpg,"[80, 9648, 53]",597433,en,Beckett,An American tourist in Greece finds himself on the run after a tragic accident plunges him into a political conspiracy that makes him a target for assassination.,34.001,/fBJducGBcmrcIOQdhm4BUBNDiMu.jpg,2021-08-04,Beckett,False,6.3,554
295,False,/6RT8SBh6AzonbLYnqjkvG4ovaVX.jpg,"[16, 10751, 35]",449406,en,Vivo,A music-loving kinkajou named Vivo embarks on the journey of a lifetime to fulfill his destiny and deliver a love song for an old friend.,40.55,/eRLlrhbdYE7XN6VtcZKy6o2BsOw.jpg,2021-07-30,Vivo,False,7.4,596
296,False,/TB88CYene7rzMs32FzFTLs0eU4.jpg,"[10749, 35]",785539,en,Resort to Love,Aspiring pop star Erica ends up as the entertainment at her ex-fiancé’s wedding after reluctantly taking a gig at a luxurious island resort while in the wake of a music career meltdown.,13.169,/6TrkFcgCF8Vznk45rs3qvxxejiV.jpg,2021-07-29,Resort to Love,False,7.3,355
297,False,/ckCrunvxJ1SqL1w4goJGGGZ5PGP.jpg,"[18, 80, 53]",616651,en,Stillwater,"Bill Baker, an American oil-rig roughneck from Oklahoma, travels to Marseille to visit his estranged daughter, Allison, who is in prison for a murder she claims she did not commit. Confronted with language barriers, cultural differences, and a complicated legal system, Bill builds a new life for himself in France as he makes it his personal mission to exonerate his daughter.",17.829,/cPdmPwcIcmu0ugfKcdFtI3vmOJq.jpg,2021-07-29,Stillwater,False,6.7,816
298,False,/al0aXl47cWkf4jnKuPiEZtjWT8j.jpg,"[12, 18, 14]",559907,en,The Green Knight,"An epic fantasy adventure based on the timeless Arthurian legend, The Green Knight tells the story of Sir Gawain, King Arthur's reckless and headstrong nephew, who embarks on a daring quest to confront the eponymous Green Knight, a gigantic emerald-skinned stranger and tester of men.",21.357,/if4hw3Ou5Sav9Em7WWHj66mnywp.jpg,2021-07-29,The Green Knight,False,6.6,1369
299,False,/7WJjFviFBffEJvkAms4uWwbcVUk.jpg,"[28, 12, 14]",451048,en,Jungle Cruise,"Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together, they search for an ancient tree that holds the power to heal – a discovery that will change the future of medicine.",89.543,/9dKCd55IuTT5QRs989m9Qlb7d2B.jpg,2021-07-28,Jungle Cruise,False,7.5,4758
300,False,/jlGmlFOcfo8n5tURmhC7YVd4Iyy.jpg,"[28, 35, 12]",436969,en,The Suicide Squad,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",137.023,/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg,2021-07-28,The Suicide Squad,False,7.6,6816
301,False,/j14Z0pP7tpuHZlVBSuUL7tq2SGb.jpg,"[16, 9648, 28, 80]",736074,en,"Batman: The Long Halloween, Part Two","As Gotham City's young vigilante, the Batman, struggles to pursue a brutal serial killer, district attorney Harvey Dent gets caught in a feud involving the criminal family of the Falcones.",30.361,/f46QMSo2wAVY1ywrNc9yZv0rkNy.jpg,2021-07-26,"Batman: The Long Halloween, Part Two",False,7.5,388
302,False,/2K6To8RV2LpzuStfkz8zeVvR1TP.jpg,"[80, 9648, 53, 28]",693113,en,Midnight in the Switchgrass,"FBI Agent Karl Helter and his partner Rebecca Lombardo are very close to busting a sex-trafficking ring. When they realize their investigation has crossed the path of a brutal serial killer, they team up with a Texas Ranger to put an end to the infamous 'Truck Stop Killer'.",18.319,/1OTSuh2HNcTRfme8caU8DjgJ39K.jpg,2021-07-23,Midnight in the Switchgrass,False,6.1,300
303,False,/AmzVV7kqds8BJBXwnQtx5YpqFdU.jpg,"[18, 10749]",638449,en,The Last Letter from Your Lover,A young journalist in London becomes obsessed with a series of letters she discovers that recounts an intense star-crossed love affair from the 1960s.,16.481,/fDKK51YdOfu9pTmSRw7sHUhGFxm.jpg,2021-07-23,The Last Letter from Your Lover,False,7.5,472
304,False,/9sfVyE3sP2dkCwDyV7UlYP5TAAR.jpg,"[35, 18]",823754,en,Bo Burnham: Inside,"Stuck in COVID-19 lockdown, US comedian and musician Bo Burnham attempts to stay sane and happy by writing, shooting and performing a one-man comedy special.",10.043,/ku1UvTWYvhFQbSesOD6zteY7bXT.jpg,2021-07-22,Bo Burnham: Inside,False,8.2,299
305,False,/3OwaKVZf3A2NdnarqKbwzFEhKir.jpg,"[16, 14, 10751, 28, 12]",730840,en,Trollhunters: Rise of the Titans,"The Guardians of Arcadia reunite to battle the nefarious Arcane Order, who've reawakened the primordial Titans.",33.473,/zvUNFeTz0Sssb210wSiIiHRjA4W.jpg,2021-07-21,Trollhunters: Rise of the Titans,False,7.8,265
306,False,/A2tQrEbK8T9gxa6kLW7Fc65EXlO.jpg,"[36, 18]",649394,en,Worth,"Kenneth Feinberg, a powerful D.C. lawyer appointed Special Master of the 9/11 Fund, fights off the cynicism, bureaucracy, and politics associated with administering government funds and, in doing so, discovers what life is worth.",10.091,/xMFKTgRRCxfZGmFQVxBsQYAQufo.jpg,2021-07-21,Worth,False,6.7,230
307,False,/iTgM25ftE7YtFgZwUZupVp8A61S.jpg,"[53, 9648, 27]",631843,en,Old,A group of families on a tropical holiday discover that the secluded beach where they are staying is somehow causing them to age rapidly – reducing their entire lives into a single day.,53.971,/vclShucpUmPhdAOmKgf3B3Z4POD.jpg,2021-07-21,Old,False,6.5,3216
308,False,/zMecgI8rWjLH81OsJfLehIkUK5q.jpg,"[18, 53]",635731,en,Pig,A truffle hunter who lives alone in the Oregon wilderness must visit Portland to find the mysterious person who stole his beloved foraging pig.,18.481,/1InMm4Mbjx8wCKvIy5gglo5i3HN.jpg,2021-07-16,Pig,False,6.7,932
309,False,/wPjtacig0kIkVcTQmXoNt6jbMwo.jpg,"[28, 53]",617502,en,Jolt,A bouncer with an anger management problem goes on a furious and resentful rampage after the murder of a friend.,67.116,/gYZAHan5CHPFXORpQMvOjCTug4E.jpg,2021-07-15,Jolt,False,6.7,1007
310,False,/qbQ219gsHpdx33WSfdCgG9I2Xg5.jpg,"[18, 27, 9648, 53]",547565,en,The Night House,"Reeling from the unexpected death of her husband, Beth is left alone in the lakeside home he built for her. Soon she begins to uncover her recently deceased husband's disturbing secrets.",16.403,/qxGRdNeWKQcMg6jJduTthsiBbsd.jpg,2021-07-15,The Night House,False,6.7,788
311,False,/6viJBbovWxJYavdjPy7UPTLvaOS.jpg,"[9648, 27]",591275,en,Fear Street: 1666,"In 1666, a colonial town is gripped by a hysterical witch-hunt that has deadly consequences for centuries to come, and it's up to teenagers in 1994 to finally put an end to their town's curse, before it's too late.",29.484,/rmEPtz3Ufzol2VWUAZYzOFaBio3.jpg,2021-07-14,Fear Street: 1666,False,7.2,1308
312,False,/r4NaLr86Rmc4RLVeqq2JowJ9afT.jpg,"[28, 80, 53]",574060,en,Gunpowder Milkshake,"To protect an 8-year-old girl, a dangerous assassin reunites with her mother and her lethal associates to take down a ruthless crime syndicate and its army of henchmen.",44.814,/5AaKulwpUtkscAokKWtLenGTfVS.jpg,2021-07-14,Gunpowder Milkshake,False,6.4,732
313,False,/ty07O9dxVktYaQD1SLdKS20mr79.jpg,"[9648, 27]",591274,en,Fear Street: 1978,"In 1978, two rival groups at Camp Nightwing must band together to solve a terrifying mystery when horrors from their towns' history come alive.",41.209,/5dNTxhoGDTHHGqUTdxcr4H1dqlU.jpg,2021-07-08,Fear Street: 1978,False,7.3,1469
314,False,/8s4h9friP6Ci3adRGahHARVd76E.jpg,"[10751, 16, 35, 878]",379686,en,Space Jam: A New Legacy,"When LeBron and his young son Dom are trapped in a digital space by a rogue A.I., LeBron must get them home safe by leading Bugs, Lola Bunny and the whole gang of notoriously undisciplined Looney Tunes to victory over the A.I.'s digitized champions on the court. It's Tunes versus Goons in the highest-stakes challenge of his life.",74.813,/5bFK5d3mVTAvBCXi5NPWH0tYjKl.jpg,2021-07-08,Space Jam: A New Legacy,False,6.9,3375
315,False,/708m7sERbCF4S4yclm1nK6tHtve.jpg,"[16, 35, 10751]",846214,en,"The Simpsons: The Good, the Bart, and the Loki",Loki is banished from Asgard once again and must face his toughest opponents yet: the Simpsons and Springfield’s mightiest heroes. The God of Mischief teams up with Bart Simpson in the ultimate crossover event paying tribute to the Marvel Cinematic Universe of superheroes and villains.,44.339,/rtMdtzywcAGOrF6t8fbxJBqpdcq.jpg,2021-07-07,"The Simpsons: The Good, the Bart, and the Loki",False,7.4,582
316,False,/keIxh0wPr2Ymj0Btjh4gW7JJ89e.jpg,"[28, 12, 878]",497698,en,Black Widow,"Natasha Romanoff, also known as Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.",102.409,/ytnhzdwtj0YfC5NVWrrPRGSGZb7.jpg,2021-07-07,Black Widow,False,7.4,8432
317,False,/cDVWsqsnGwIUqOSzAuDS0PIhNdW.jpg,"[18, 10749]",424277,en,Annette,"The story of Henry, a stand-up comedian with a fierce sense of humour and Ann, a singer of international renown. In the spotlight, they are the perfect couple, healthy, happy, and glamourous. The birth of their first child, Annette, a mysterious girl with an exceptional destiny, will change their lives.",16.461,/4FTnypxpGltJdIARrfFsP31pGTp.jpg,2021-07-06,Annette,False,6.8,532
318,False,/he0XbwtxDiRnPERvboWMkvXFdAJ.jpg,"[18, 53]",807196,en,Boiling Point,A head chef balances multiple personal and professional crises at a popular restaurant in London.,17.737,/kdkk7OBnIL1peW2zwcAAp6O54Jo.jpg,2021-07-05,Boiling Point,False,7.4,275
319,False,/rInMNJipAil3iIcBltPiGRkNAG7.jpg,"[27, 53]",672741,en,Till Death,"After a romantic evening at their secluded lake house, a woman wakes up handcuffed to her dead husband. Trapped and isolated in the dead of winter, she must fight off hired killers to escape her late spouse's twisted plan.",19.097,/mI7xBibGBNai6vSdycTjgxEQQOO.jpg,2021-07-02,Till Death,False,6.8,561
320,False,/yizL4cEKsVvl17Wc1mGEIrQtM2F.jpg,"[28, 878, 12]",588228,en,The Tomorrow War,"The world is stunned when a group of time travelers arrive from the year 2051 to deliver an urgent message: Thirty years in the future, mankind is losing a global war against a deadly alien species. The only hope for survival is for soldiers and civilians from the present to be transported to the future and join the fight. Among those recruited is high school teacher and family man Dan Forester. Determined to save the world for his young daughter, Dan teams up with a brilliant scientist and his estranged father in a desperate quest to rewrite the fate of the planet.",122.139,/34nDCQZwaEvsy4CFO5hkGRFDCVU.jpg,2021-07-02,The Tomorrow War,False,7.9,6035
321,False,/dsdbViTNjLu4DbgkkYmuY4xDQ20.jpg,"[27, 53, 9648]",585216,en,Escape Room: Tournament of Champions,"Six people unwittingly find themselves locked in another series of escape rooms, slowly uncovering what they have in common to survive as they discover all the games that they've played before.",33.054,/jGYJyPzVgrVV2bgClI9uvEZgVLE.jpg,2021-07-01,Escape Room: Tournament of Champions,False,6.7,1406
322,False,/yBov7O4eXDcBLDpZrOHZzFr8rIl.jpg,"[16, 35, 12, 10751]",459151,en,The Boss Baby: Family Business,The Templeton brothers — Tim and his Boss Baby little bro Ted — have become adults and drifted away from each other. But a new boss baby with a cutting-edge approach and a can-do attitude is about to bring them together again … and inspire a new family business.,146.454,/kv2Qk9MKFFQo4WQPaYta599HkJP.jpg,2021-07-01,The Boss Baby: Family Business,False,7.5,2128
323,False,/yL9RRZbDVbptqLwiZcK304ck4PL.jpg,[27],672582,en,The Deep House,"While diving in a remote French lake, a couple of YouTubers who specialise in underwater exploration videos discover a house submerged in the deep waters. What was initially a unique finding soon turns into a nightmare when they discover that the house was the scene of atrocious crimes. Trapped, with their oxygen reserves falling dangerously, they realise the worst is yet to come: they are not alone in the house.",37.812,/5xhAPxRr64oQPEFnUOrttuI4ZEU.jpg,2021-06-30,The Deep House,False,6.2,744
324,False,/ciKBP3tgzUxp7sHFNZxofBXUS8k.jpg,"[27, 28, 53]",602223,en,The Forever Purge,All the rules are broken as a sect of lawless marauders decides that the annual Purge does not stop at daybreak and instead should never end as they chase a group of immigrants who they want to punish because of their harsh historical past.,78.836,/lB068qa6bQ0QKYKyC2xnYGvYjl7.jpg,2021-06-30,The Forever Purge,False,7.1,1965
325,False,/5C8bfwglg91uZhc2fbfpSjNGamV.jpg,"[9648, 27]",591273,en,Fear Street: 1994,"After a series of brutal slayings, a teen and her friends take on an evil force that's plagued their notorious town for centuries.",48.04,/9J9Wy39ZjrVmfk7yMkulpcI5sy0.jpg,2021-06-28,Fear Street: 1994,False,6.8,1782
326,False,/2OFg5p9yarI5zZsUWKCRgBgPctj.jpg,"[28, 12]",568620,en,Snake Eyes: G.I. Joe Origins,"After saving the life of their heir apparent, tenacious loner Snake Eyes is welcomed into an ancient Japanese clan called the Arashikage where he is taught the ways of the ninja warrior. But, when secrets from his past are revealed, Snake Eyes' honor and allegiance will be tested – even if that means losing the trust of those closest to him.",52.914,/uIXF0sQGXOxQhbaEaKOi2VYlIL0.jpg,2021-06-26,Snake Eyes: G.I. Joe Origins,False,6.6,1244
327,False,/bbFHu1kyMqV1s1tyVfoBC8tPtmT.jpg,"[27, 35]",800497,en,Werewolves Within,"When a proposed pipeline creates hostilities between residents of a small town, a newly-arrived forest ranger must keep the peace after a snowstorm confines the townspeople to an old lodge. But when a mysterious creature begins terrorizing the group, their worst tendencies and prejudices rise to the surface, and it is up to the ranger to keep the residents alive, both from each other and the monster which plagues them.",32.309,/WoG2tvwanOMlU0qsbxpf9Qd3y.jpg,2021-06-25,Werewolves Within,False,6.0,374
328,False,/ok7RdHhVngnwkvKj09tvtOvypG.jpg,"[80, 18, 9648]",649409,en,No Sudden Move,A group of criminals are brought together under mysterious circumstances and have to work together to uncover what's really going on when their simple job goes completely sideways.,21.022,/34BmdJkdvRweC3xJJFlOFQ2IbYc.jpg,2021-06-24,No Sudden Move,False,6.4,490
329,False,/5MlvT4DZIdkpb7A9t375HVoiJ1v.jpg,"[28, 53]",646207,en,The Ice Road,"After a remote diamond mine collapses in far northern Canada, an ice road driver must lead an impossible rescue mission over a frozen ocean to save the trapped miners.",23.29,/pj6UQPrtmC0snzPeU1HUhGWTgz6.jpg,2021-06-24,The Ice Road,False,7.0,1379
330,False,/4FPP2n1uazvlWvzIqn8ysaOpEID.jpg,"[878, 18, 53, 12]",559581,en,Stowaway,A three-person crew on a mission to Mars faces an impossible choice when an unplanned passenger jeopardizes the lives of everyone on board.,14.529,/yOscLK7KzEPDdi1P8RmevGIjOSp.jpg,2021-06-24,Stowaway,False,5.9,312
331,False,/enlicWSFU0H2JNe3TgHNe4RIGWT.jpg,"[35, 10749]",823461,en,Good on Paper,"After years of putting her career ahead of love, stand-up comic Andrea Singer has stumbled upon the perfect guy. On paper, he checks all the boxes but is he everything he appears to be?",9.551,/hkU2FQNWUEQFgLrDGrpZQ7Y17zx.jpg,2021-06-23,Good on Paper,False,5.6,257
332,False,/uS9apevOgs2fuYghf9szOoK1u63.jpg,"[16, 9648, 28, 80]",736073,en,"Batman: The Long Halloween, Part One","Following a brutal series of murders taking place on Halloween, Thanksgiving, and Christmas, Gotham City's young vigilante known as the Batman sets out to pursue the mysterious serial killer alongside police officer James Gordon and district attorney Harvey Dent.",29.036,/fvaB0jrzFXq07bUpox03k6qOAJu.jpg,2021-06-21,"Batman: The Long Halloween, Part One",False,7.5,461
333,False,/miOnymJ0dN2psWBB8Vleo3fUyrc.jpg,"[18, 35]",607259,en,Fatherhood,"A widowed new dad copes with doubts, fears, heartache and dirty diapers as he sets out to raise his daughter on his own. Inspired by a true story.",30.731,/pR2fzm82fl0giommpo310LBOMbV.jpg,2021-06-18,Fatherhood,False,7.6,1108
334,False,/620hnMVLu6RSZW6a5rwO8gqpt0t.jpg,"[16, 35, 10751, 14]",508943,en,Luca,Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.,101.128,/8tABCBpzu3mZbzMB3sRzMEHEvJi.jpg,2021-06-17,Luca,False,7.9,6916
335,False,/zSLD94ofBzMShLgWcbeEfTa5zJ7.jpg,"[28, 35, 53]",522931,en,Hitman's Wife's Bodyguard,"The world’s most lethal odd couple – bodyguard Michael Bryce and hitman Darius Kincaid – are back on another life-threatening mission. Still unlicensed and under scrutiny, Bryce is forced into action by Darius's even more volatile wife, the infamous international con artist Sonia Kincaid. As Bryce is driven over the edge by his two most dangerous protectees, the trio get in over their heads in a global plot and soon find that they are all that stand between Europe and a vengeful and powerful madman.",32.597,/6zwGWDpY8Zu0L6W4SYWERBR8Msw.jpg,2021-06-14,Hitman's Wife's Bodyguard,False,6.7,1716
336,False,/biUrxGIyrJjMGwASrPECVbrh6w4.jpg,"[27, 9648]",663866,en,Censor,"Film censor Enid takes pride in her meticulous work, guarding unsuspecting audiences from the deleterious effects of watching the gore-filled movies she pores over. Her sense of duty to protect is amplified by guilt over her inability to recall details of the long-ago disappearance of her sister. When Enid is assigned to review a disturbing film from the archive that echoes her hazy childhood memories, she begins to unravel how this eerie work might be tied to her past.",14.722,/1FOEEtGFPp5cgpLfPQVMB0UNVpI.jpg,2021-06-11,Censor,False,5.8,267
337,False,/uEJuqp08dH6IQwZJGASlPZOXqKu.jpg,"[18, 10402, 10749]",467909,en,In the Heights,"The story of Usnavi, a bodega owner who has mixed feelings about closing his store and retiring to the Dominican Republic or staying in Washington Heights.",15.629,/RO4KoJyoQMQzh9z76d4v4FJMmJ.jpg,2021-06-10,In the Heights,False,7.3,545
338,False,/3RMbkXS4ocMmoJyAD3ZsWbm32Kx.jpg,"[18, 878, 53]",615658,en,Awake,"After a sudden global event wipes out all electronics and takes away humankind’s ability to sleep, chaos quickly begins to consume the world. Only Jill, an ex-soldier with a troubled past, may hold the key to a cure in the form of her own daughter. The question is, can Jill safely deliver her daughter and save the world before she herself loses her mind.",29.341,/uZkNbB8isWXHMDNoIbqXvmslBMC.jpg,2021-06-09,Awake,False,6.0,892
339,False,/kJ2srEZSlmGfAqLKGVMPhBDdr1G.jpg,"[10770, 53, 80]",831223,en,Gone Mom: The Disappearance of Jennifer Dulos,"Jennifer Dulos, the wealthy, Connecticut mother-of-five who mysteriously vanished.",29.746,/mzTNGnLG6LTHmrqrY0IADHDuyOJ.jpg,2021-06-05,Gone Mom: The Disappearance of Jennifer Dulos,False,7.8,212
340,False,/6FzuNrApEc71aJ3CwwkpadbNled.jpg,"[28, 53]",581644,en,The Misfits,"After being recruited by a group of unconventional thieves, renowned criminal Richard Pace finds himself caught up in an elaborate gold heist that promises to have far-reaching implications on his life and the lives of countless others.",27.439,/dPOyYnCkRbWAEem85N3VFpQODf5.jpg,2021-06-03,The Misfits,False,5.5,310
341,False,/y1BomwRA41Cr8s69G9vVQRjwllp.jpg,[99],691179,en,Friends: The Reunion,"The cast of Friends reunites for a once-in-a-lifetime celebration of the hit series, an unforgettable evening filled with iconic memories, uncontrollable laughter, happy tears, and special guests.",21.872,/bT3c4TSOP8vBmMoXZRDPTII6eDa.jpg,2021-05-27,Friends: The Reunion,False,8.0,972
342,False,/7piVB6weeJdWB6xL0wzJJeHNo6O.jpg,"[12, 18, 10751]",671295,en,Blue Miracle,"To save their cash-strapped orphanage, a guardian and his kids partner with a washed-up boat captain for a chance to win a lucrative fishing competition.",9.981,/xBdP9Z0oVAx25tM2gUOtq298jxR.jpg,2021-05-27,Blue Miracle,False,7.6,227
343,False,/f8sYAxcM3zRwe4P8cnjKFidq3Jh.jpg,"[35, 80]",337404,en,Cruella,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.",138.955,/wToO8opxkGwKgSfJ1JK8tGvkG6U.jpg,2021-05-26,Cruella,False,8.1,7749
344,False,/qi6Edc1OPcyENecGtz8TF0DUr9e.jpg,"[27, 9648, 53]",423108,en,The Conjuring: The Devil Made Me Do It,"Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense.",93.681,/xbSuFiJbbBWCkyCCKIMfuDCA4yV.jpg,2021-05-25,The Conjuring: The Devil Made Me Do It,False,7.6,4820
